state,county,state_house_blue_perc,density_km,days_counted,case_count_28_days,death_count_28_days,confirmed_infection(%_of_pop),death_perc(%_of_case),avg_daily_case_increase(%_of_pop),case_count_28_days(%_of_pop),death_count_28_days(%_of_case),years_of_potential_life_lost_rate,percent_fair_or_poor_health,percent_low_birthweight,percent_smokers,percent_adults_with_obesity,food_environment_index,percent_physically_inactive,percent_with_access_to_exercise_opportunities,percent_excessive_drinking,percent_driving_deaths_with_alcohol_involvement,chlamydia_rate,teen_birth_rate,percent_uninsured,primary_care_physicians_rate,dentist_rate,mental_health_provider_rate,preventable_hospitalization_rate,percent_with_annual_mammogram,percent_vaccinated,high_school_graduation_rate,percent_some_college,labor_force,percent_unemployed,percent_children_in_poverty,80th_percentile_income,20th_percentile_income,percent_single_parent_households,social_association_rate,injury_death_rate,average_daily_pm2_5,presence_of_water_violation,percent_severe_housing_problems,severe_housing_cost_burden,overcrowding,inadequate_facilities,percent_drive_alone_to_work,percent_long_commute_drives_alone,life_expectancy,age_adjusted_death_rate,percent_frequent_physical_distress,percent_frequent_mental_distress,percent_adults_with_diabetes,percent_food_insecure,percent_limited_access_to_healthy_foods,percent_insufficient_sleep,percent_uninsured_2,percent_uninsured_3,other_primary_care_provider_rate,median_household_income,household_income_white,segregation_index_2,average_traffic_volume_per_meter_of_major_roadways,percent_homeowners,percent_severe_housing_cost_burden,percent_less_than_18_years_of_age,percent_65_and_over,percent_black,percent_american_indian_alaska_native,percent_asian,percent_native_hawaiian_other_pacific_islander,percent_hispanic,percent_non_hispanic_white,percent_not_proficient_in_english,percent_female,percent_rural
Louisiana,St. Landry,30.77,34.286,50,185,44,0.24465125203876043,24.019607843137255,0.004893025040775208,0.22186510601554257,23.783783783783786,12667.485639,24.850128999000002,10.953506698,24.398969339,33.7,6.2,31.9,51.82529022399999,18.376311501,35.454545455,601.2,50.752173234,9.7936813108,69.46356999999999,30.20637,215.06935,6129.0,44.0,45.0,69.1,40.419161677,31933.0,6.2380609401,46.6,78107.0,12054.0,46.557169931000004,7.9044756099,95.522874018,9.5,t,16.166092237,13.673916709,2.872148367,0.344657804,85.17943351,37.6,72.908892405,583.67993704,16.166621402,17.253595383,14.0,19.9,8.8503918301,38.282753973,13.139806193,2.7118935905000003,84.57784000000001,36624.0,43387.0,40.944615788,118.62252690000001,69.694955805,13.448300847999999,26.859504131999998,16.103619931,41.280025132,0.4168479049,0.4627615872,0.0229568411,2.2739355275,54.489874825,0.8183221154000001,51.73022086899999,48.172311235
Louisiana,St. Martin,30.77,24.65,46,252,19,0.48888036809815955,7.8431372549019605,0.010627834089090425,0.4831288343558282,7.5396825396825395,9841.188273200001,19.895150587,9.6742543171,21.504376531,36.9,7.8,32.5,59.936733129,19.822095076,39.130434783000005,635.0,38.755648245,9.9179700317,16.614060000000002,16.784470000000002,39.163759999999996,4054.0,48.0,40.0,83.7,47.705305363,22399.0,5.2368409304000005,27.5,97937.0,19044.0,37.953694506,3.3228110982,84.030801379,9.6,t,11.44265698,7.0755461963999995,3.8920601972,0.5708354956,82.197569995,40.0,75.814617298,474.66263698,14.039586739,14.730524614,15.1,14.5,1.6648619938999998,38.226502416,12.77470841,2.9580221852,29.839059999999996,46229.0,54804.0,23.675788716,73.000629296,77.97606872600001,8.4658997083,24.203203969,15.025829432,29.749538426999997,0.7030827474,0.9399302512000001,0.0279741146,2.9876354413,64.575446187,1.4199389745,50.84202085,49.570552147
Louisiana,St. Mary,30.77,34.479,48,209,23,0.40988106129917656,11.160714285714286,0.008539188777066178,0.38243366880146384,11.004784688995215,9743.9522595,23.921941918,10.11040093,21.577659466,38.0,6.2,36.6,89.14181152799999,18.488983363,21.568627450999998,704.3,42.190152800999996,10.626813145,51.0074,40.18162,124.56302,5469.0,38.0,42.0,88.2,34.304949889,20103.0,6.5910560613,28.8,79371.0,17199.0,44.02043749,8.2396562886,85.776548228,9.0,t,13.885445078,9.4962216625,4.0664517729,1.3885445078,85.43076456899999,19.6,75.440315013,494.97882154,15.315319450999999,15.397243706,15.5,17.2,14.707355942000001,37.214913491,13.641510690999999,3.2540873549000002,66.29966999999999,39764.0,47950.0,40.47083769,139.82689559,60.962512665,12.663859065999999,23.837746615,16.558845984,31.365773295,2.2863342307,1.6635191064,0.08438140390000001,7.1402740387,56.171896974,2.1564517133,50.687105718000005,13.039341262999999
Louisiana,St. Tammany,30.77,80.295,56,1162,94,0.6058013177034312,8.82768361581921,0.010817880673275557,0.4971335672114315,8.089500860585199,6977.093681899999,16.285333309000002,8.7297694949,17.709280575,30.2,8.4,22.3,81.31299734699999,21.003489935999998,27.692307691999996,388.2,18.181172544000002,8.9222987214,81.14635,77.87347,237.88215,5753.0,44.0,45.0,82.8,69.03498427699999,117656.0,4.1884816754,17.0,131771.0,27469.0,30.573499679,7.6074701456,84.496545373,9.3,t,13.015184382000001,11.367075837,1.473941821,0.6062628622,82.98934117,45.8,78.555623813,331.77762476,12.195238067,13.749919470999998,11.2,9.2,6.6506407986000005,35.926998725,11.390415823,3.0014233554,88.33409,67054.0,72091.0,36.845475955,144.43430278,78.524599076,11.810048637000001,23.988516568,16.928375776,12.252867952,0.5544126364,1.4768839763,0.0503659278,5.738228901499999,78.38449349300001,1.6748905707,51.462742773,23.218105586999997
Louisiana,Tangipahoa,30.77,56.8,49,584,23,0.5326308661651403,4.186046511627907,0.0108700176768396,0.48225802455882477,3.9383561643835616,10665.20435,22.139360651,10.525545308,22.024756151,38.7,6.7,33.7,67.893506858,19.814321416,37.888198758,821.2,39.932056825,10.112115536000001,34.71777,44.10325,212.29359,7883.0,38.0,39.0,70.6,51.755291688,54353.0,5.480838224199999,24.3,96996.0,17407.0,45.20089638,8.5284949848,97.88782882,8.9,t,17.885825917000002,15.056724309000002,2.3985239852,1.4977208596,79.15914601899999,44.3,74.64286954100001,505.63299726,14.382406715,15.640604222,10.4,16.2,11.136644314000002,38.793420494,13.176461615,2.6598771904,107.64182,47128.0,55237.0,32.46933734,111.10971607,68.2706672,15.914594859000001,24.489261981,14.374668290999999,30.064211337,0.41636454700000003,0.7587253414,0.0635385754,4.3766865754,63.134918558,0.9183707178,51.568655299,40.929172482
Louisiana,Terrebonne,30.77,20.765,56,371,26,0.44788128017164314,7.18562874251497,0.007997880003065056,0.3316645807259074,7.008086253369273,9721.4469923,20.855001969,9.245549092200001,22.291235625,41.6,7.0,31.1,80.710709816,19.921673346,47.422680412,783.3,38.244083677,11.99987405,41.03992,50.440909999999995,220.67897000000002,5609.0,40.0,44.0,82.4,45.607625627,46432.0,5.003015162,22.6,104576.0,18951.0,39.676796065,5.4422497011,92.08217491399999,8.7,t,13.408662900000001,9.8469387755,3.6785938481000002,0.5524168236,82.057468266,26.4,75.611183375,467.46089025,14.383190057,15.593676757999999,11.4,14.1,12.290191948,37.95856422,15.355944838,4.173566287,99.98108,51665.0,57821.0,29.175143579,172.08497568,70.955165692,11.229748659,25.301519531999997,14.397276191,18.955873213,6.061916214,1.1331189595,0.1107898506,5.0675097504,66.673872511,1.6814760261000001,50.775979318999994,20.628464152
Louisiana,Vernon,30.77,15.069,45,17,2,0.03248366262850155,11.76470588235294,0.0007218591695222567,0.03248366262850155,11.76470588235294,9194.9081677,19.884700518,7.8015201491,20.292667791,35.4,6.2,31.6,66.268582566,21.867942186,50.0,729.4,56.420426376,8.3273147479,31.542009999999998,55.259930000000004,163.73311999999999,8537.0,27.0,39.0,90.8,59.140482991000006,16040.0,6.5897755611,23.6,90054.0,20966.0,29.634260706,8.4769151914,76.652574183,9.5,f,10.989319842999999,9.1397542155,1.4052838672999999,1.0118043845,85.472089458,20.9,74.857248071,505.22517131,14.014809992,14.841788711,13.0,14.3,20.879428032,37.077682007,10.751954125,2.6682316119,120.75317,47664.0,51031.0,40.181276200999996,53.766285694,52.699286557,11.732688237,24.823986900999998,12.196070405,13.827261564,1.6168645108000002,2.0528039296,0.4993860008,9.3819074908,70.047073271,0.5868620018,46.69463774,49.896816601000005
Louisiana,Washington,30.77,26.938000000000002,52,262,18,0.6614654002713705,7.6923076923076925,0.012720488466757125,0.555461329715061,6.870229007633588,13484.273928999999,26.114453178,11.913357400999999,23.236068374000002,42.8,7.0,36.8,39.37839213,16.135563075,34.545454545,757.0,41.112097013,10.130081301,47.17689,25.761020000000002,152.41939,7237.0,39.0,41.0,81.570747617,40.352595495,16835.0,5.7499257499,36.7,75832.0,13186.0,53.097108176000006,8.1487358737,121.45644365,9.1,t,16.099513869000003,12.231934732000001,3.6602802401999996,1.6013726051,81.002125721,42.6,72.45453000399999,642.99213687,16.210966596,16.537510867,23.0,17.7,4.7975237291,37.870407245,13.271604938,2.8178753566,55.81555,36850.0,41676.0,37.157351775,39.414357775999996,69.164215262,12.882571392000001,24.112318063000004,17.936112662,30.110343050999997,0.45725816840000005,0.2833712593,0.0214675196,2.4494439912,65.426559615,2.139823212,50.566742518999995,66.674440299
Louisiana,Webster,30.77,25.868000000000002,50,92,4,0.23539689858519183,4.123711340206185,0.004707937971703837,0.2232630378333778,4.3478260869565215,11659.978824,23.430710776999998,12.366983030999998,22.964287996,32.9,5.9,31.0,50.99861674,16.163979504,30.23255814,901.5,45.842858862,9.3972611651,60.94774,23.19707,237.12562999999997,6702.0,39.0,40.0,76.6,49.325126876000006,14668.0,6.115353149700001,34.5,64744.0,14575.0,41.302656440999996,12.443496369000002,79.70137207399999,9.9,t,15.722872509,13.034215623,2.4359379943,1.4868712433000002,88.914549654,37.7,73.590812114,558.84123619,16.240254489,17.080616629,14.4,18.6,15.122244593,38.807958602,12.114176455,2.7190986892,64.43630999999999,35070.0,38728.0,34.950155204,57.348298132,67.39987677100001,15.188417563,22.630032476,19.758750450999997,34.009485025,0.5567297283,0.43558946340000004,0.025774524500000003,1.9923707408000002,61.727408628999996,0.10770929259999999,51.386669416000004,53.04195889
Louisiana,West Baton Rouge,30.77,45.224,50,110,19,0.5002522280141247,20.168067226890756,0.010005044560282495,0.4624180258954095,17.272727272727273,8586.9171419,19.837178147,11.337779521,20.022154037,37.9,7.4,20.8,73.57911552,20.179057157,42.857142857,578.7,30.512377663000002,7.481793097200001,15.229389999999999,15.13604,45.40811,5919.0,40.0,49.0,74.3,56.566499721999996,13528.0,4.4426374926,20.0,123098.0,23602.0,47.599231753999995,4.5688178183999995,86.77999721100001,9.0,f,13.506212858,11.403508772,2.1609940573,0.7023230686,87.845349705,33.6,78.060934674,426.24701835,13.228002199,14.167086751,9.1,14.9,5.7557596469000005,39.556679873,9.4026828651,2.7781994838,56.760130000000004,58205.0,78957.0,27.705049791,217.59807976,71.965829774,11.09269694,24.44848072,13.648919665,39.376395353,0.2383925531,0.7151776592,0.0567601317,3.2164074621,55.307072311999995,0.3281412253,50.630037462,30.460736506
Maine,Androscoggin,60.0,83.32,57,41,2,0.07273880242089655,2.564102564102564,0.0012761193407174833,0.03823449870841998,4.878048780487805,7292.7171213,13.448855437,8.0531576556,16.449206191,33.9,7.7,24.7,84.180423762,19.862958983,26.785714285999997,533.2,23.346989119,9.446620165499999,81.74564000000001,53.8638,486.63156,3799.0,46.0,50.0,81.22633253800001,66.612710525,55449.0,3.2967231149000003,17.3,97557.0,21039.0,33.506313786999996,8.7319207439,82.63201581199999,7.6,t,14.828472455,12.770976075,1.7543859649000002,1.5420717399000001,79.321034614,33.2,77.56442936100001,372.46636661,10.878747156,12.544164912000001,12.2,14.2,3.5495686489,35.675980745,11.381564474000001,4.1645675903,188.5233,49935.0,52388.0,32.513382714,175.26220068,64.346793871,12.272615398,21.66810613,17.729548008,4.1846599616,0.4309103911,0.8766797611,0.0390048199,1.9818163244,90.386240585,0.8654493603,51.052665794,43.366882695
